4.0295696,10.039813,17.339988,10.675618,19.955244,-1.35255010137457,-7.01831386473377
4.0758016,10.039813,17.320373,10.665765,19.916365,-1.25806588851918,-7.07558248779683
4.1171216,10.068785,17.389026,10.695323,19.984404,-1.21754209631233,-7.03153257011073
4.1470896,10.088099,17.477294,10.685471,19.974684,-0.726605066820147,-6.9454956571822
4.1808224,10.088099,17.379218,10.715029,19.974684,-1.21530445539572,-7.1572142415111
4.219592,10.165356,17.408641,10.715029,19.858045,-0.385872352059279,-7.4741151563921
4.2499472,10.136385,17.339988,10.705176,19.906645,-0.905458226456611,-7.40471395138939
4.2808256,10.097756,17.398833,10.665765,19.877485,-0.583996859082244,-7.1662992160755
4.3333472,10.039813,17.506717,10.675618,19.906645,-0.525905227571625,-6.85285606561139
4.3621376,10.039813,17.536140,10.646059,20.003844,-0.649160869838285,-6.60166154874209
4.392096,9.981870,17.496909,10.616500,19.984404,-0.857504534524319,-6.4620216255878
4.4333344,9.952899,17.585177,10.626353,19.994124,-0.693846262424684,-6.27741312964888
4.4633472,9.991527,17.477294,10.636206,20.003844,-1.03460731875716,-6.53661591246895
4.4933328,9.962556,17.496909,10.626353,20.023284,-1.10513806534577,-6.38396140686115
4.5258848,10.030156,17.545947,10.557383,20.003844,-0.335780242182381,-6.33936409991282
4.5645824,9.981870,17.644023,10.606647,19.964964,-0.177695412988713,-6.25971611275376
4.5958368,10.088099,17.624408,10.636206,19.964964,0.0559618528411381,-6.62994009666795
4.625848,10.049470,17.575370,10.577089,19.848325,0.33582819353952,-6.61372976253843
4.675776,10.136385,17.496909,10.636206,19.799726,0.331544779121021,-7.16063356606288
4.7195664,10.107413,17.290950,10.655912,19.731687,-0.418777776965419,-7.52388047606372
4.7483152,10.300556,17.418449,10.715029,19.760846,0.524372792744032,-7.93655000787939
4.7908496,10.339185,17.408641,10.695323,19.770566,0.672016264702625,-7.9840230470722
4.819584,10.464728,17.310565,10.764294,19.731687,0.672253760525408,-8.66372644696119
4.8508368,10.474385,17.173259,10.744588,19.595608,0.727891101800294,-9.03021503497181
4.8870976,10.493699,17.104606,10.724882,19.517849,0.882514222611684,-9.24042180140055
4.9322192,10.503356,17.163452,10.862823,19.527569,0.624181487390006,-9.50864622650764
4.9633376,10.638556,17.163452,10.843117,19.498409,1.32463866262715,-9.83694580205635
5.0070944,10.657871,17.134029,10.912087,19.517849,0.971011132727464,-10.0693845570402
5.0433056,10.657871,17.084991,10.912087,19.517849,0.780239055937205,-10.1405894797343
5.0745728,10.599928,17.114414,10.971205,19.449809,0.700813149010807,-10.1996440268066
5.119624,10.561299,17.134029,10.990910,19.508129,0.350022442199366,-10.0397185687339
