4.0225888,14.598131,13.402068,15.368149,14.319173,-1.49217335880244,-4.55457362121107
4.052944,14.617453,13.431814,15.249985,14.299651,-0.799948381755657,-4.34553399902378
4.0950304,14.569149,13.491308,15.210597,14.289889,-0.576721028327105,-4.07615201174279
4.1238048,14.607792,13.530970,15.279526,14.338696,-0.706139460159991,-4.10042471114188
4.1538,14.598131,13.560716,15.200749,14.436308,-0.697724838695072,-3.67209341640508
4.1878032,14.520845,13.491308,15.200749,14.289889,-0.726990915034667,-3.9648692480154
4.2274672,14.511184,13.530970,15.161361,14.338696,-0.645734717627511,-3.6897906901073
4.2575328,14.462880,13.431814,15.151514,14.309412,-1.07248693914404,-3.84111447070711
4.2866048,14.549827,13.570632,15.131820,14.397263,-0.45045757791197,-3.50689421902589
4.3287456,14.569149,13.511139,15.190902,14.348457,-0.642753028851854,-3.87804365144802
4.3575328,14.569149,13.580547,15.240138,14.367980,-0.627198470842406,-3.79069866682197
4.3887472,14.578810,13.511139,15.210597,14.358218,-0.713359183705788,-3.91423237856622
4.4200144,14.549827,13.521054,15.220444,14.299651,-0.608419429625138,-3.97712819708109
4.4587696,14.549827,13.580547,15.190902,14.407025,-0.664239546832791,-3.58008733537894
4.4900256,14.511184,13.600378,15.141667,14.436308,-0.663662999642567,-3.31170167525485
4.520072,14.491862,13.540885,15.131820,14.387502,-0.752651400443177,-3.4760735055237
4.5625568,14.540166,13.560716,15.102279,14.338696,-0.202505857220672,-3.57124716865705
4.6125456,14.549827,13.640040,15.131820,14.504637,-0.576426278226808,-3.1480210623963
4.6425712,14.530505,13.600378,15.102279,14.407025,-0.337865354917705,-3.33266597223577
4.6837776,14.443558,13.550801,15.062891,14.348457,-0.504473891915864,-3.30967283248853
4.7150224,14.482201,13.521054,15.171208,14.387502,-1.01075908365376,-3.57364523360083
4.7463648,14.520845,13.590463,15.200749,14.436308,-0.880512429441864,-3.46372679247693
4.7750832,14.530505,13.590463,15.151514,14.465592,-0.770495206631675,-3.32836721912045
4.8175232,14.491862,13.560716,15.151514,14.465592,-1.03389337959138,-3.31458740319176
4.84636,14.462880,13.540885,15.043197,14.446070,-0.754352574216736,-3.13019641548735
4.8787296,14.549827,13.550801,15.171208,14.387502,-0.635264085311825,-3.64270181715883
4.9187632,14.540166,13.610294,15.230291,14.436308,-0.837724934703581,-3.51699461579349
4.9487824,14.540166,13.352490,15.190902,14.319173,-1.26069110795064,-4.20792110686969
4.9791344,14.549827,13.352490,15.249985,14.202038,-1.01023326149989,-4.5808318049805
5.0125728,14.588470,13.431814,15.299220,14.241083,-0.877611263888616,-4.50445334553369
5.0500544,14.636775,13.372321,15.358302,14.299651,-1.35075741586491,-4.71047352392949
5.08256,14.656096,13.372321,15.397690,14.299651,-1.41972072016442,-4.8217461666975
5.1113264,14.588470,13.283082,15.397690,14.289889,-1.99115126874265,-4.89750357058727
5.1625168,14.530505,13.253335,15.456772,14.280128,-2.51148156613423,-4.98120801338142
5.193824,14.598131,13.302913,15.427231,14.407025,-2.4097354514094,-4.6898813815553
5.2487696,14.578810,13.362406,15.368149,14.387502,-1.96887202880073,-4.45903729112451
5.2863264,14.482201,13.372321,15.348455,14.426547,-2.37520872426851,-4.1371943340975
5.3165968,14.453219,13.441730,15.358302,14.455831,-2.36040315015067,-3.89889319131861
5.34788,14.511184,13.382237,15.348455,14.514399,-2.54287779741179,-3.99260648295748
5.3875248,14.453219,13.402068,15.368149,14.465592,-2.58534068251448,-3.97875372861293
5.4188192,14.549827,13.402068,15.338608,14.465592,-2.10384457034028,-4.10664914013224
5.4500176,14.540166,13.392152,15.427231,14.407025,-2.28859818369953,-4.39690358910231
5.4813248,14.598131,13.402068,15.486314,14.397263,-2.20474767448439,-4.61845634212434
5.5325264,14.656096,13.312828,15.614325,14.241083,-2.22361780673155,-5.47357609682602
5.5625152,14.685079,13.213673,15.702948,14.065380,-2.17940498706188,-6.26402819500175
5.5925712,14.781687,13.094687,15.781725,14.104425,-2.69328879633302,-6.75778349962843
5.642568,14.820331,13.134349,15.830960,14.045858,-2.35622051087474,-6.96036202601047
5.6738112,14.887956,12.985616,15.870348,14.045858,-2.81283053478949,-7.46980500646008
5.7063264,14.897617,12.896376,15.811266,14.026335,-2.8374936504641,-7.60736481498683
5.7450064,14.984565,12.797221,15.791572,13.938484,-2.49458532833342,-8.12695396826145
5.7751008,14.965243,12.668319,15.801419,13.987290,-3.28601622692585,-8.27964965507494
5.8063088,15.023208,12.826968,15.722642,14.133709,-2.68709108952728,-7.59566868850163
5.8416304,14.984565,13.025278,15.673407,14.319173,-2.56120899963856,-6.63051821494982
5.891328,14.801009,13.183926,15.377996,14.553444,-2.43675995248951,-4.92401285360156
